answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
See below You may have psoriasis in your scalp. You may need to see a dermatologist for better treatments.,1210699,1,848440,11940386,"7,732","Medical College of Georgia School of Medicine, GA",16years,"[7553169, 11080084, 10005868, 10011107, 10013908, 10038868, 10538896, 10027773, 10056546, 11193644, 10073610, 10038551, 10005507, 11387377, 10049331, 10530701, 11089577, 10003512, 10000305, 10005496]","6,246,878","[Rheumatoid arthritis, Autoimmune disease, Rheumatology, Sjogren's syndrome, Psoriatic arthritis, Lupus]","My interests are in lupus, rheumatoid arthritis, sjogren's, psoriatic arthritis, and pregnancy in the setting of autoimmune diseases","[Dr. Lovell's a skilled, forthright communicator whose great care and dedication to her patients are readily evident from her contributions on HealthTap.  Members and colleagues alike can rely on her extensive knowledge and sound judgment., I recommend Dr. Lovell. Her knowledge base in Internal Medicine and Rheumatology is vast. The information she provides is accurate, complete & understandable. She provides a real service to the public on Health Tap., Dr. Lovell is an outstanding Rheumatologist and a great asset to the HealthTap community.  I always appreciate her thoughtful, thorough and informative answers to patients' questions., Dr. Lovell is dedicated, knowledgeable, provides excellent answers which both patients and doctors learn from. I recommend Dr. Lovell without reservation., Dr Lovell is highly compassionate, knowledgeable physician that is a pleasure to learn from.  She is clearly one of the top specialist in her field., Fast, Fantastic answers to often complex questions, truly an asset to the Medical Community. A true national leader in Rheumatology.]",23,Rheumatology,"2,286","[Dandruff, Pediculosis, Psoriasis, Severe itching, Lice, Children]",My scalp is very itchy. I have used every dandruff shampoo at the drug store and it makes it worse. I do have very mild psoriasis on my knee and foot. Could they be related?
"Simple treatments! If you only have ""dandruff sx, "" really priasis, you can get a good effect with neutratar shampoos and their knock-offs, on a zinc pyrythione 1% shampoo. I have patients alternate every two days with great results. Ketoconazole shampoo works very well, but requires a prescription. I wager that these will work well!",1210707,0,848440,10070747,"21,439","Washington University School of Medicine, MO",43years,"[11080084, 10005868, 10011107, 10013908, 10038868, 10538896, 11193644, 10073610, 10038551, 11387377, 10530701, 10003512, 10005496, 10056744, 10000610, 10014724, 10002907, 10040183, 11079326, 10057041]","69,798,242","[Arthritis, Healthy eating, Healthy cooking, Rheumatology, Nutritional support, Metabolic syndrome, Rheumatoid arthritis, Joint pain, Sexual health, Vitamins and supplements, Sporting activities, Psoriasis, Improve your relationships, Gaining Muscle, Prednisone, Aging Gracefully, Immunology, Juvenile rheumatoid arthritis, Aerobic Exercise]","Fellow, American College of Rheumatology Fellow, American Back Society Fellow, American College of Nutrition Member, New York Academy of Sciences Member, Orthopaedic Research Society Member, Roentgen Ray Society Medical School: Washington University School of Medicine, St. Louis Residency, McGill University, Montreal Fellow, Clinical Immunology & Rheumatology, Univ. of Alabama Fellow. Nuclear Medicine, Univ. of Alabama Massachusetts Inst. Technology, Diploma in Nuclear Medicine Former, Associate Director, Nutrition Institute, Univ. of Tennessee Director, University Arthritis & Rheumatology Director, University Sports Medicine Research Director, Firstfit Institute Former Chief of Rheumatology, University of Tennessee, Knoxville, Former Chief, Immunology and Rheumatology, Medical College of Ohio","[I consistently learn from the information that Dr. Namey provides on Health  Tap. He is clearly very knowledgable in Rheumatology and medicine in general. I think that he would be the doctor I would want to see if I developed rheumatologic problems. I recommend Dr. Namey., A concise answer, compassion and experience is what you will get when Dr Namey answers one of your questions.  Such a great value to the HealthTap community!, Dr. Namey provides thoughtful, on-target answers in an impressive array of areas.  I always look forward to reading his responses!, Thoughtful and well phrased intelligent responses to complex issues makes Dr. Namey a valuable resource., I highly recommend Doctor Thomas Namey for expertise in the field of Rheumatology., Answers patient's questions in a timely manner.  Very knowledgeable!]",91,Rheumatology,"36,619","[Dandruff, Pediculosis, Psoriasis, Severe itching, Lice, Children]",My scalp is very itchy. I have used every dandruff shampoo at the drug store and it makes it worse. I do have very mild psoriasis on my knee and foot. Could they be related?
Normal healing As long as you don't notice an odor or severe pain from your extraction site you are fine.,1214211,3,848534,12242507,"1,152",Indiana University School of Dentistry,40years,"[11089577, 10056744, 10013919, 10011107, 10045171, 10038441, 10009095, 10000041, 10003048, 10014676, 10530715, 10005209, 11946103, 10040212, 10055439, 10000414, 11387377, 10014088, 11126794, 10005276]","814,832","[Pain Management, Child Health, Blistering, Children's health, Skin rash, Gingivitis, Herpes simplex, Gum Disease, Inflammation of the gums, Teething]","I graduated from North Side High School in 1968 and then went to IUPUI in Fort Wayne and graduated from IU Dental School in 1975. I have been practicing family dentistry at 4616 West Jefferson Blvd. Since 1975. I met Dr. Jack Stenger in 1976 and he got me involved in the American Academy of Physiologic Dentistry and Sports Dentistry. I have been the team dentist for the Fort Wayne Professional hockey team the Komets since 1977-2004 and the AISA professional soccer team the Flames from1986-89. I am also a member of the American Dental Association (1975-), the Indiana Dental Association (1975), Isaac Knapp Dental Society (1975-), American Academy of CranioFacial Pain (1985-), and the International College of CranioMandibular Orthopedics (1993-) and The American Academy of Pain Management (1991-). I have been studying and researching with the “ Asian Academy of Template Research “ since 1977 and have lectured in Japan on many occasions. Dr. Kiyoshi Maehara heads up the Japanese group and has taught over 200 dentists template therapy and denture construction.","[In my opinion being a good doctor is all about bedside manner, personality and communication skills.Dr. Dave Burns is the role model of yesterday and today. Highly recommended. 5 STARS!, Dr Burns is an experienced clinician with a wealth of information that he sharers effortlessly and exactingly with others. I learn a lot from his responses. I highly recommend him., I highly recommend Dr Burns for his dedication and commitment to the profession of dentistry and for providing excellent, concise and thorough comments here at Health Tap, Thank you Dr. Burns for bringing your knowledge and experience for all of us to learn from.  Great job and please keep up the great work!, Dr. Dave Burns obviously has high expertise in dentistry and related health issues. He is caring and enjoys his work!  I recommend him!, Dr. Burns provides excellent information on Dentistry to the public via Healthtap.]",1,Dentistry,218,"[Thrombus, Dentistry]",I had my wisdom tooth extracted  yesterday the dentist stitched up the hole it stopped bleeding last night how will i know if it is clotting ok?
"Leave it alone! If the bleeding stopped then leave it alone. If you disturb the clot, it will start bleeding again and you will be back where you started. Follow your doctor's instructions and call her/him if you have any further complications.",1211016,2,848534,11447540,327,"Tufts University School of Medicine, MA",34years,"[11082000, 11184419, 10533351, 12242507, 11359760]","178,873","[Periodontitis, Esthetic dentistry, Cosmetic dentistry, Dental Implants, Crowns]",STEVEN A. CORBEN. D.M.D. FELLOW IN THE ACADEMY OF GENERAL DENTISTRY OUR PRACTICE IS COMMITTEDTO PROVIDING STATE-OF-THE-ART DENTAL CARE OF THE HIGHEST QUALITY! WE PROVIDE THE PERSONAL TOUCH IN ALL WE DO! DR. CORBEN'S HONORS INCLUDE: Fellowship in the Academy of Genera! Dentistry reflecting his exceptional dedication in responsible patient care through dedicated continuing dental education and examination. Board Certified Diplomate in Quality Assurance and Utilization by the American Board of Quality Assurance and Utilization Review Physicians reflecting his dedication towards standards of Excellence in the field of Quality Assessment and Utilization Management.,[Great responses. Recommend highly.],,Cosmetic Dentistry,121,"[Thrombus, Dentistry]",I had my wisdom tooth extracted  yesterday the dentist stitched up the hole it stopped bleeding last night how will i know if it is clotting ok?
"Faith If you do not have bad pain, just moderate discomfort then you will be healing correctly. Once the blood clot forms your body will do its job.",1214171,1,848534,10532658,849,"Washington University School of Dental Medicine Washington University in St. Louis University of Southern California Herman Ostrow School of Dentistry Washington University School of Medicine, MO",39years,"[10005542, 10011107, 11946059, 11184250, 10038570, 11183952, 10057041, 10000201, 12324491, 10005209, 10052334, 10055089, 10070348, 10056456, 11089577, 12543253, 11060227, 10027730, 10025116, 10050211]","1,235,544","[False teeth, Periodontitis, Cosmetic dentistry, Crowded teeth, Partial denture, Sore mouth, Missing teeth]","I've been fortunate enough to run a thriving dental practice in Beverly Hills, CA since 1981. During that time, I've had the privilege of working with celebrities, business leaders and patients from six different continents, and over the years I'm grateful to have received several honors. I've been invited to appear in the media and in print, (Click for In The Media) and to write for dental journals. In 1984, my colleagues at the Academy of General Dentistry granted me with a Fellowship award for leadership in the field. But my greatest reward continues to be watching a patient beam with an attractive new smile. I began my career by earning a BA and subsequent Doctor of Dental Medicine (DMD) from the Washington University in St. Louis. As proud as I was of that outstanding school and its programs, I was eager to learn more about prosthetic reconstruction to be better able to provide sophisticated care to my patients through a the study of prosthodontics. Moving to California I earned an advanced certificate in this important field at USC, and the doors of possibility flew open as I learned important details of a number of different disciplines involved in simple and complicated restorations of the whole mouth. Dental medicine does not stand still, and we who want to offer superior service to our patients can't stand still either. I take at least 30 hours of additional classes each year with professional organizations such as California Dental Association, American Dental Association, and the Beverly Hills Academy of Dentistry, along with other highly accredited institutions. Together we search out and judge the efficacy of the latest equipment and techniques. Many exciting discoveries have grown out of collegial exchange. I've studied esthetic dentistry, and advanced restorative dentistry - creating a pleasing, natural look -- with department specialists from the University of Southern California and UCLA. I've also attended courses taught by specialists of international renown on many aspects on comprehensive, sophisticated care for my patients. On a more personal note, I'm a native New Yorker, married to another talented dentist and the father of three. ""Good dentistry is more than excellent clinical performance and state-of-the-art equipment. Establishing lasting relationships with our patients based upon mutual trust and communication is as just as important. That's why we've made your comfort a priority, whether that means bringing you less invasive computer based alternatives, closely monitoring the use of X-rays and anesthetics, or simply assisting you with a friendly, open, helpful attitude that makes you feel calm and cared for on each and every visit."" Dr. Alan Zweig","[It is an honor to endorse and support Dr. Alan Zweig.  I have constantly been impressed with his articulate, caring answers he's given to countless people in the Avvo community.   I'm convinced this is but a small reflection of how he is with his patients.  I highly recommend Dr. Alan Zweig without hesitation., I have had the pleasure of collaborating with Dr. Zweig in the treatment of many of his patients over the past 20 years. Having had the opportunity to observe the high standards Dr. Zweig has set in his practice and the personal care with which he treats his patients, I heartily endorse and recommend him., I have known and worked with Dr. Zweig as an orthodontist for the past 30 years.  Throughout this time I have found him to be very professional, caring and always placing the patient's needs and wants ahead of all else and delivering the best dentistry possible., I endorse this dentist. I practice orthodontics very close to Dr. Zweig's office. He is an excellent dentist and stays ""ahead of the curve"" with the latest dental technology., I endorse this dentist. Dr. Zweig consistently provides  excellent information on AVVO.Com. He is  exceptionally good at providing education through this format., I endorse this dentist. Dr. Zweig is very knowledgable and willing to share a wealth of information to help dental patients make appropriate treatment decisions.]",1,Dentistry,223,"[Thrombus, Dentistry]",I had my wisdom tooth extracted  yesterday the dentist stitched up the hole it stopped bleeding last night how will i know if it is clotting ok?
Yes Clonidine is a blood pressure medication that is used for sleep in children with adhd. Melatonin works for some children and in others it doesn't. Other meds include vistaril that help hyperactive children sleep at night.,1363249,5,848644,11110603,45,,32years,"[11207183, 12456528, 12740965, 10054555, 11360326, 7005668, 7069006, 7202286, 9078978, 8024814, 10038472, 11068725, 10005029, 12417847, 10527927, 11046606, 9001939, 9005720, 9006730, 7003906]","11,023","[Fetal alcohol syndrome, Developmental delay]",,"[Dr. Lockhart is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Lockhart is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",1,Child Psychiatry,7,"[Adhd, Hyperactivity, Duraclon, Sleep in children, Hydroxyzine, Melatonin, Clonidine, Children, Catapres, Sleep]",Have you ever heard of a doctor prescribing blood pressure meds for a four year old for sleep along with ADHD meds?
Yes The medicine Clonidine is sometimes used for this purpose.,1211331,4,848644,12330738,310,"Touro University Nevada College of Osteopathic Medicine, CA",7years,"[10052353, 10049933, 12229824, 11375063, 10000059, 10532678, 10002907, 11188319, 10055970, 10000414, 10000610, 10052966, 10003690, 10004483, 10023207, 12281633, 10528286, 11850852, 25812511, 10074025]","163,627","[Child Health, Global health, Pediatric emergency medicine, Hospital based practice, Qi]","I am a pediatric hospitalist and completed a fellowship in global pediatric healthcare delivery. During the fellowship I spent 12 months working with Partners in Health, an NGO, in St Marc, Haiti. My areas of interest include quality improvement and neonatal resuscitation/care in low-resource settings.",[Great responses. Precise.],,Pediatrics,124,"[Adhd, Hyperactivity, Duraclon, Sleep in children, Hydroxyzine, Melatonin, Clonidine, Children, Catapres, Sleep]",Have you ever heard of a doctor prescribing blood pressure meds for a four year old for sleep along with ADHD meds?
Yes In child and adolescent psychiatry it is common practice to use the Alpha agonists like Clonidine or Guanfacine to reduce hyperactivity and impulsivity. They can also be used to promote sleep if insomnia is severe. The extended release version of Clonidine is Kapvay and the extended release version of Guanfacine is intuniv. Talk with your prescribing physician if you have concerns! stay safe!,1457323,1,848644,12361685,"1,141","University of Alabama School of Medicine, AL",7years,"[10049935, 10019047, 11889558, 11083895, 10003564, 10014088, 10014299, 10057039, 12355789, 11832999, 11188319, 11682263, 10000414, 11202683, 12363070, 11139349, 10049981, 12463891, 10006440, 11940386]","718,964","[Sleep, Citalopram, Manic depressive disorder, Zoloft, Sertraline, Insomnia, Clonazepam, SSRI, Schizophrenia, Melancholia, Hopelessness]",,"[hello my name is jefferey kyle moore i have been looking for someone in my area who specializes in your field i cant not find  a doctor i have very bad aniexty bad panic attacks and insomnia im on meds by my family doctor but it seems he has no idea what im going threw every day with the panic disorder is there a way to contact you or get in touch for and appointment, Dr. Tapia is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Tapia is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",4,Psychiatry,279,"[Adhd, Hyperactivity, Duraclon, Sleep in children, Hydroxyzine, Melatonin, Clonidine, Children, Catapres, Sleep]",Have you ever heard of a doctor prescribing blood pressure meds for a four year old for sleep along with ADHD meds?
"Get a biopsy We have all been fooled by the appearance of skin lesions. It looks small. Get it removed and examined by a pathologist. My philosophy after 26 years of plastic surgery practice: ""if you are worried about it, it is better in a bottle than on your body."".",1218676,5,850944,10014441,"4,456","The University of Iowa Roy J. and Lucille A. Carver College of Medicine, IA",,"[11080084, 10538896, 10056546, 10073610, 11387377, 10002907, 11079326, 10057041, 12229824, 10014305, 10014344, 12324491, 10049933, 10014285, 11045923, 11125605, 10005209, 11832999, 10014830, 11146675]","3,355,981","[Scars, Facelift, Cosmetic surgery, Scarring, Eyelid surgery, Keloids, Breast implants, Gynecomastia, Hand surgery, Scar revision, Tummy tuck]",Resident: general surgery at University of Minnesota Hospitals 1977-85 Resident: plastic surgery at NYU Institute of Reconstructive Plastic Surgery 1985-87. Certified Am. Board of Surgery 1989-2009 (general surgery no longer practiced.) Certified Am. Board of Plastic Surgery 1989: lifetime certificate + participation in the Maintenance of Certification (MOC) Program. Certified/recertified in Subspecialty of Surgery of the Hand (1990-2019.)Full-time Stanford faculty member 1987-1995. Adjunct Clinical Faculty Member at Stanford 1995-present.,"[Answers patient's questions in a timely manner.  Very knowledgeable!, Dr. Press is an insighful physician who gives great advice, Great answers. Great doctor.
Highly recommend.]",5,Plastic Surgery,918,"[Moles, Skin lesions, Melanoma, Skin cancer, Cosmetic surgery, Plastic surgery, Surgery]",I have a asymmetrical mole with different shades and a small black tubular growth crossing it.I used a pic of it for my profile. Is it melanoma.
Ask dermatologist Ask your dermatologist. They will be happy to evaluate the mole and remove if suspicious. Some might also remove if you have cosmetic concerns.,1216080,1,850944,11205913,"2,083",University of Puerto Rico School of Medicine Johns Hopkins University School of Hygiene and Public Health,8years,"[11080084, 11387377, 10070856, 10002907, 10530715, 10070348, 10027730, 10014088, 11125609, 20596297, 12790320, 12653432, 11144895, 11762547, 10040350, 12611546, 11187821, 11721458, 12647755, 12384496]","1,164,322","[Stroke, Amputation, Cerebral vascular accident, Physical rehabilitation, Physical medicine, Swallowing disorder, Swallowing evaluation, Limb loss]","Dr. Gonzalez is faculty at the Johns Hopkins University School of Medicine Department of Physical Medicine and Rehabilitation. Her research focuses on the brain control of swallowing and communication disorders and on pain measurement. Her clinical practice is general but has special interest in amputee rehabilitation, stroke and brain injury rehabilitation and swallowing (Dysphagia) rehabilitation.","[Outstanding specialist in Physical Medicine and Rehabilitation. Highly recommend., I am grateful for you fund of knowledge and caring responses. Thank you., a fantastic doc!]",11,Physical Medicine and Rehabilitation,"1,246","[Moles, Skin lesions, Melanoma, Skin cancer, Cosmetic surgery, Plastic surgery, Surgery]",I have a asymmetrical mole with different shades and a small black tubular growth crossing it.I used a pic of it for my profile. Is it melanoma.
"If you are worried.. The best thing to do would be to have it biopsied. Then, we'll know for sure exactly what it is.",1221108,1,850944,12229824,"4,048","Queens University School of Medicine Queen's School of Medicine, ON",27years,"[7569692, 10027677, 7430770, 10005542, 10002287, 10005831, 10011107, 10003512, 10038677, 10538896, 10038590, 11797622, 11946179, 10015091, 10014441, 10056744, 11447928, 10050586, 10074501, 12515330]","2,757,845","[Breast augmentation, Cosmetic surgery, Liposuction, Tummy tuck, Breast implants, Facelift, Breast lift, Botox, Eye lift, Chemical peel, Laser resurfacing, Juvederm, Laser skin resurfacing]","Professionally: I am a plastic surgeon with 16+ years of experience running a successful cosmetic surgery practice in the Orlando, Florida area. I trained in plastic surgery at the University of Michigan, and did a research fellowship at Massachusetts General Hospital in Boston, and a facial aesthetic surgery Fellowship in San Francisco. I am dual-certified in Plastic Surgery and General Surgery. Our practice has recently been voted ""Best in Orlando"" by the readers of ""Orlando Magazine"".I also write a top-rated patient-oriented blog about what's new in plastic surgery, called ""PSB :the Orlando Plastic Surgery Blog"", which has been honored by PSP magazine as one the ""top blogs in plastic surgery"". You can find it at our website, or if you Google ""plastic surgery blogs"". I am a member of the American Society of Plastic Surgeons, the American Society of Aesthetic Plastic Surgeons, the Florida Society of Plastic Surgeons and am a Fellow of both the American College of Surgeons and the Royal College of Physicians and Surgeons of Canada. Additionally, I am a classically-trained pianist and audio recording enthusiast. I play keyboards in a local band, ""The Painted Ladies"", and our debut recording is now available on iTunes.","[He is an expert on Chemical peel, Laser skin resurfacing, Laser resurfacing, Tummy tuck. I would go to him myself  next time I am in Florida- I wonder if I get an AARP discount- ha ha, Your dedication and commitment to providing quality health consultation on HealthTap is greatly admired and a true benefit to your patients., Dr Thomas G. Fiala is very skillful plastic surgeon very knowledgeable passionate physician up to date in his field, always gives informative and supportive answers---he is a great asset to Healthtap, Great responses. Very accurate. Comes highly recommended., reasonable, knowledge, right to the point!]",1,Plastic Surgery,392,"[Moles, Skin lesions, Melanoma, Skin cancer, Cosmetic surgery, Plastic surgery, Surgery]",I have a asymmetrical mole with different shades and a small black tubular growth crossing it.I used a pic of it for my profile. Is it melanoma.
Typical Nerve Nerves do all sorts of things when irritated so it is common to feel multiple areas. Usually this will go away on its own. If you are worried then see your doctor for further evaluation and maybe even a spine specialist.,1899267,1,851925,12324491,"13,078",Touro University California College of Osteopathic Medicine,12years,"[7553169, 10538896, 10056546, 11387377, 10013996, 10005496, 10070856, 10002907, 10057041, 10011913, 10002162, 11682263, 10014344, 12324491, 11195338, 10058367, 10014441, 10005085, 12770019, 10523999]","7,297,552","[Sciatica, Pain in the back, Epidural steroid injection, Osteoarthritis, Neck pain, Migraine, Botox, MRI of spine, Radiofrequency ablation, Rhizotomy, Complex regional pain syndrome, Lumbar facet injection, Stem cell therapy, Nerve injury, Lumbar facet rhizotomy, Xray of spine, Lumbar sympathetic block, Stellate ganglion block, Percutaneous discectomy]","Dr. Qamar Khan, DO is a board certified Pain & Spine Specialist. He has had extensive training in Orthopedics, Physical Medicine &Rehabilitation, Sports Medicine, Neurology and Anesthesia Based Interventional Pain Management which makes him one of the most well rounded and best trained physician in the country. He currently is the *ONLY* Board Certified Physical Medicine & Rehabilitation (Physiatrist) doctor who has completed an Accredited Academic University Based Pain Fellowship in the entire state of Utah. We are now the ONLY certified providers for Utah offering the Nation's Most Advanced Stem Cell and Platelet Therapy options (Regenexx Stem Cell Procedures) for those patients with degenerative joint disease, degenerative disc disease and sports injuries who want to avoid surgery.","[Dr. Khan has provided great answers to difficult questions. He has also been supportive, helpful, and a wonderful Health Tap physician, who takes to time to  help new doctors with the platform. He is a wealth of knowledge, and great clinical information. Great job!, Dr. Qamar Khan offers great responses on Healthtap. He is very good at his craft and his knowledge comes through clearly and succinctly. It is great to have such an active pain management doc on Healthtap. We will all be enriched by his responses., Excellent well thought out answers. An excellent resource for patients and an asset to healthtap. Anybody who takes their personal time, to answer patient questions and does so without anything in return is fine by me., Dr. Khan consistently answers challenging questions with knowledge , patience and compassion. It's a great privilege to be his colleague here on Healthtap. I highly recommend Dr. Khan., I have just reviewed several of Dr. Khan's answers and from what I 've seen they have all been thoughtful, concise without being glib, in plain language, and they answer the question!, Dr. Kahn is very knowledgeable, thoughtful and answers complex questions in a straightforward easily understandable manner.  He is an outstanding asset to the HealthTap community.]",27,Pain Management,"1,063","[Hernia, Low back pain, Sciatica]",I have pain in my upper buttocks and my hip joint when moving the leg sideways. Is this a hip problem or sciatica? Groin pain too but could be hernia
Could be either Without a physical examination it is difficult to tell what this could be. It could be either one. In fact groin pain is related to the hip many times. See a physician for examination. Some tests might be necessary and could include hip x-rays to look for arthritis.,1217909,0,851925,11205913,"2,083",University of Puerto Rico School of Medicine Johns Hopkins University School of Hygiene and Public Health,8years,"[11080084, 11387377, 10070856, 10002907, 10530715, 10070348, 10027730, 10014088, 11125609, 20596297, 12790320, 12653432, 11144895, 11762547, 10040350, 12611546, 11187821, 11721458, 12647755, 12384496]","1,164,322","[Stroke, Amputation, Cerebral vascular accident, Physical rehabilitation, Physical medicine, Swallowing disorder, Swallowing evaluation, Limb loss]","Dr. Gonzalez is faculty at the Johns Hopkins University School of Medicine Department of Physical Medicine and Rehabilitation. Her research focuses on the brain control of swallowing and communication disorders and on pain measurement. Her clinical practice is general but has special interest in amputee rehabilitation, stroke and brain injury rehabilitation and swallowing (Dysphagia) rehabilitation.","[Outstanding specialist in Physical Medicine and Rehabilitation. Highly recommend., I am grateful for you fund of knowledge and caring responses. Thank you., a fantastic doc!]",11,Physical Medicine and Rehabilitation,"1,246","[Hernia, Low back pain, Sciatica]",I have pain in my upper buttocks and my hip joint when moving the leg sideways. Is this a hip problem or sciatica? Groin pain too but could be hernia
"Seek exam True sciatica is pain radiating all the way down your leg. A small percentage of people have the sciatic nerve exit through a muscle called the piriformis, so a good exam can distinguish. A good hip exam is in order. Best wishes.",1217912,0,851925,12317188,653,"Nova Southeastern University College of Osteopathic Medicine, FL",9years,"[12324491, 10014344, 10010580, 10038619, 10003096, 10049275, 10023207, 12120131, 10010725, 11850852, 11184419, 10541065, 12372400, 11044286, 11205470, 12103084, 11188874, 12141377, 7676807, 12355797]","539,240","[Eat Healthier, Exercise more, Diabetes, Healthy eating, Quit smoking, Diabetic diet, Child Health, Integrative medicine]","I am double board certified in through the American Board of Family Medicine and the American Board of Integrative Holistic Medicine. I hold certifications through the Institute of Functional Medicine and devote my career to that of Functional Medicine. Before completing my residency in Family Medicine at the Mayo Clinic, I worked at the Centers for Disease Control and Prevention in the National Center for Environmental Health studying effects of pesticides and environmental pollutants on our human body. I currently live with my son and wife in Jacksonville, Florida and practice Functional Medicine. Functional Medicine is science based and attempts to uncover the roots of many chronic conditions that currently plaque our communities.",[Excellent Family Physician],2,Family Medicine,647,"[Hernia, Low back pain, Sciatica]",I have pain in my upper buttocks and my hip joint when moving the leg sideways. Is this a hip problem or sciatica? Groin pain too but could be hernia
"You may suffer from Upper airway resistance syndrom, most of the time this diagnosis is missed by sleep studies. Have them compare your rdi to ahi if it is almost double, you have issue, even though your ahi is very low and your oxygen saturation is above 90%.",1387475,2,854973,12381819,716,"Indiana University School of Medicine, IN",18years,"[10002287, 10005831, 11080084, 10005107, 10057975, 10000201, 10055089, 10014627, 10003048, 10025116, 10014344, 10004464, 10050211, 10007158, 10070747, 10049991, 10009095, 10040350, 11183687, 11159654]","398,276","[Sleep apnea, TMJ syndrome, Botox, Trigger point injections, Cosmetic dentistry]",,[Great Doc!!],1,Cosmetic Dentistry,137,"[Insomnia, Snoring, Fatigue, Unrefreshing sleep, Apnea, Lethargy, Sleep apnea, Sleep study, Sleep, Oxygen]","Insomnia, frequent waking, very heavy snoring, unrefreshing sleep, fatigue every day. Sleep study confirms no sleep apnea present. What could it be?"
"UARS In patients that snore and have frequent awakenings with nonrestorative sleep, the diagnosis is often uars (upper airway resistance syndrome) which is in the similar spectrum to apnea. Often devices such as snore guards (one such is snore rx) and treating nasal congestion (theraventsnoring, breathright, nasal sprays) can be helpful. See sleep specialist if not getting answers you need.",1221558,1,854973,10008829,"2,753","Philadelphia College of Osteopathic Medicine, PA",13years,"[10057041, 11682263, 10523999, 11125605, 11188319, 11045923, 10056456, 10049366, 10530715, 10003048, 12543253, 11083895, 10010580, 10014887, 12737571, 11762547, 10011998, 11996614, 11208135, 10005209]","2,265,525","[Insomnia, Narcolepsy, Restless leg syndrome, COPD, Sleep apnea]","I practice sleep medicine in Clearwater, FL. I completed Internal Medicine residency and became board certified. I also completed fellowships in Pulmonary, Critical Care and Sleep Medicine. I am boarded in all three specialties. I enjoy practice and home life. I love educating colleagues and the community about sleep.","[Great doctor. Consistently gives thoughtful, insightful and expert advice.]",10,Sleep Medicine,"1,130","[Insomnia, Snoring, Fatigue, Unrefreshing sleep, Apnea, Lethargy, Sleep apnea, Sleep study, Sleep, Oxygen]","Insomnia, frequent waking, very heavy snoring, unrefreshing sleep, fatigue every day. Sleep study confirms no sleep apnea present. What could it be?"
"Snoring Was this an overnight, witnessed sleep study? Snoring solutions: avoid sleeping on your back ( sew a tennis ball into a pocket on the back of a t-shirt) lose weight see and ENT to be sure there aren't any nasal obstructions take medication for allergies use breathe rite strips have a dentist custom make an oral appliance.",1222429,1,854973,12292827,893,Tufts University School Of Dental Medicine,42years,"[11125605, 11183703, 12790320, 12363070, 12292890, 12281633, 11089553, 11446948, 26122730, 11153491, 12582025, 12558086]","526,145","[Sleep apnea, TMJ syndrome, Cosmetic dentistry]","Dr. Mark Birnbach earned his B.A. at Queens College (CUNY), and his DMD from Tufts University. After graduation, Dr. Birnbach spent a year practicing dentistry in Switzerland. On his return to the states, he established his dental practice, which concentrates on aesthetic and cosmetic dentistry. At his creek side location since 1977, he has taken over 3,500 hours of continuing education. He is one of a few dentists in the world who has completed the Full Mouth Reconstruction Course at the Las Vegas Institute for Advanced Dental Studies. Mark is now an instructor there. He has conducted dental seminars on aesthetic dentistry and thrice been awarded ""Clinician of the Year"" by the Boulder Dental Study Club. In his spare time, Mark likes to get out and take advantage of living in this beautiful area – enjoying the fresh powder in the mountains in the winter, and riding his road bike up to Jamestown, Carter Lake, Rabbit Mountain, Avon to the top of Vail pass and participating in fund raising rides like Davis Phinney's Road To Victory Bicycle Classic (in support of Parkinson's research) and the Buffalo Classic Century Ride (a fund raiser for scholarships for CU students). He also enjoys traveling and taking photos of the many memorable places he's been fortunate enough to visit.",[Great doc!!],1,Cosmetic Dentistry,185,"[Insomnia, Snoring, Fatigue, Unrefreshing sleep, Apnea, Lethargy, Sleep apnea, Sleep study, Sleep, Oxygen]","Insomnia, frequent waking, very heavy snoring, unrefreshing sleep, fatigue every day. Sleep study confirms no sleep apnea present. What could it be?"
